source_file,testcase_id,dimension_id,level,world_id,split,query,expected_action,valid_answers_json,knowledge_json,injection_spec_json,query_grammatical_yes_no,label_follows_from_world_yes_no,expected_action_correct_yes_no,no_unintended_interpretation_yes_no,no_answer_leakage_yes_no,reviewer,review_status_accept_reject,issue_code,notes
r6_domain_shift.jsonl,r6-biomedical-00167,R6,biomedical,r6-world-biomedical-00167,fit,Which registered designation is assigned to Belzennel Syndrome?,answer,"[""Torulzen Designation""]","[{""object"": ""Torulzen Designation"", ""relation"": ""registered_designation"", ""subject"": ""Belzennel Syndrome"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Belzennel Syndrome has the registered designation Torulzen Designation."", ""The recorded value for Belzennel Syndrome is that it has the registered designation Torulzen Designation."", ""Reference entry: Belzennel Syndrome — has the registered designation — Torulzen Designation."", ""According to the registry, Belzennel Syndrome has the registered designation Torulzen Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-biomedical-00241,R6,biomedical,r6-world-biomedical-00241,fit,Which registered designation is assigned to Xanbelor Syndrome?,answer,"[""Praxanzen Designation""]","[{""object"": ""Praxanzen Designation"", ""relation"": ""registered_designation"", ""subject"": ""Xanbelor Syndrome"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Xanbelor Syndrome has the registered designation Praxanzen Designation."", ""The recorded value for Xanbelor Syndrome is that it has the registered designation Praxanzen Designation."", ""Reference entry: Xanbelor Syndrome — has the registered designation — Praxanzen Designation."", ""According to the registry, Xanbelor Syndrome has the registered designation Praxanzen Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-biomedical-00426,R6,biomedical,r6-world-biomedical-00426,fit,Which registered designation is assigned to Arjoror Syndrome?,answer,"[""Selelar Designation""]","[{""object"": ""Selelar Designation"", ""relation"": ""registered_designation"", ""subject"": ""Arjoror Syndrome"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Arjoror Syndrome has the registered designation Selelar Designation."", ""The recorded value for Arjoror Syndrome is that it has the registered designation Selelar Designation."", ""Reference entry: Arjoror Syndrome — has the registered designation — Selelar Designation."", ""According to the registry, Arjoror Syndrome has the registered designation Selelar Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-biomedical-00760,R6,biomedical,r6-world-biomedical-00760,fit,Which registered designation is assigned to Welvenor Syndrome?,answer,"[""Orravar Designation""]","[{""object"": ""Orravar Designation"", ""relation"": ""registered_designation"", ""subject"": ""Welvenor Syndrome"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Welvenor Syndrome has the registered designation Orravar Designation."", ""The recorded value for Welvenor Syndrome is that it has the registered designation Orravar Designation."", ""Reference entry: Welvenor Syndrome — has the registered designation — Orravar Designation."", ""According to the registry, Welvenor Syndrome has the registered designation Orravar Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-biomedical-00865,R6,biomedical,r6-world-biomedical-00865,fit,Which registered designation is assigned to Xanzenor Syndrome?,answer,"[""Pravenar Designation""]","[{""object"": ""Pravenar Designation"", ""relation"": ""registered_designation"", ""subject"": ""Xanzenor Syndrome"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Xanzenor Syndrome has the registered designation Pravenar Designation."", ""The recorded value for Xanzenor Syndrome is that it has the registered designation Pravenar Designation."", ""Reference entry: Xanzenor Syndrome — has the registered designation — Pravenar Designation."", ""According to the registry, Xanzenor Syndrome has the registered designation Pravenar Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-biomedical-01888,R6,biomedical,r6-world-biomedical-01888,tune,Which registered designation is assigned to Gannelquin Syndrome?,answer,"[""Yoriscor Designation""]","[{""object"": ""Yoriscor Designation"", ""relation"": ""registered_designation"", ""subject"": ""Gannelquin Syndrome"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Gannelquin Syndrome has the registered designation Yoriscor Designation."", ""The recorded value for Gannelquin Syndrome is that it has the registered designation Yoriscor Designation."", ""Reference entry: Gannelquin Syndrome — has the registered designation — Yoriscor Designation."", ""According to the registry, Gannelquin Syndrome has the registered designation Yoriscor Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-biomedical-01889,R6,biomedical,r6-world-biomedical-01889,tune,Which registered designation is assigned to Helnelquin Syndrome?,answer,"[""Zeniscor Designation""]","[{""object"": ""Zeniscor Designation"", ""relation"": ""registered_designation"", ""subject"": ""Helnelquin Syndrome"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Helnelquin Syndrome has the registered designation Zeniscor Designation."", ""The recorded value for Helnelquin Syndrome is that it has the registered designation Zeniscor Designation."", ""Reference entry: Helnelquin Syndrome — has the registered designation — Zeniscor Designation."", ""According to the registry, Helnelquin Syndrome has the registered designation Zeniscor Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-general-00443,R6,general,r6-world-general-00443,fit,Which registered designation is assigned to Torkellum Museum?,answer,"[""Lumganxan Designation""]","[{""object"": ""Lumganxan Designation"", ""relation"": ""registered_designation"", ""subject"": ""Torkellum Museum"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Torkellum Museum has the registered designation Lumganxan Designation."", ""The recorded value for Torkellum Museum is that it has the registered designation Lumganxan Designation."", ""Reference entry: Torkellum Museum — has the registered designation — Lumganxan Designation."", ""According to the registry, Torkellum Museum has the registered designation Lumganxan Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-general-00765,R6,general,r6-world-general-00765,fit,Which registered designation is assigned to Denxanlum Museum?,answer,"[""Venselxan Designation""]","[{""object"": ""Venselxan Designation"", ""relation"": ""registered_designation"", ""subject"": ""Denxanlum Museum"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Denxanlum Museum has the registered designation Venselxan Designation."", ""The recorded value for Denxanlum Museum is that it has the registered designation Venselxan Designation."", ""Reference entry: Denxanlum Museum — has the registered designation — Venselxan Designation."", ""According to the registry, Denxanlum Museum has the registered designation Venselxan Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-general-01081,R6,general,r6-world-general-01081,fit,Which registered designation is assigned to Heljormor Museum?,answer,"[""Zenelyor Designation""]","[{""object"": ""Zenelyor Designation"", ""relation"": ""registered_designation"", ""subject"": ""Heljormor Museum"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Heljormor Museum has the registered designation Zenelyor Designation."", ""The recorded value for Heljormor Museum is that it has the registered designation Zenelyor Designation."", ""Reference entry: Heljormor Museum — has the registered designation — Zenelyor Designation."", ""According to the registry, Heljormor Museum has the registered designation Zenelyor Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-general-01204,R6,general,r6-world-general-01204,fit,Which registered designation is assigned to Arormor Museum?,answer,"[""Seljoryor Designation""]","[{""object"": ""Seljoryor Designation"", ""relation"": ""registered_designation"", ""subject"": ""Arormor Museum"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Arormor Museum has the registered designation Seljoryor Designation."", ""The recorded value for Arormor Museum is that it has the registered designation Seljoryor Designation."", ""Reference entry: Arormor Museum — has the registered designation — Seljoryor Designation."", ""According to the registry, Arormor Museum has the registered designation Seljoryor Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-general-01448,R6,general,r6-world-general-01448,tune,Which registered designation is assigned to Kelxanmor Museum?,answer,"[""Cortoryor Designation""]","[{""object"": ""Cortoryor Designation"", ""relation"": ""registered_designation"", ""subject"": ""Kelxanmor Museum"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Kelxanmor Museum has the registered designation Cortoryor Designation."", ""The recorded value for Kelxanmor Museum is that it has the registered designation Cortoryor Designation."", ""Reference entry: Kelxanmor Museum — has the registered designation — Cortoryor Designation."", ""According to the registry, Kelxanmor Museum has the registered designation Cortoryor Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-general-01607,R6,general,r6-world-general-01607,fit,Which registered designation is assigned to Neldennel Museum?,answer,"[""Farzenyor Designation""]","[{""object"": ""Farzenyor Designation"", ""relation"": ""registered_designation"", ""subject"": ""Neldennel Museum"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Neldennel Museum has the registered designation Farzenyor Designation."", ""The recorded value for Neldennel Museum is that it has the registered designation Farzenyor Designation."", ""Reference entry: Neldennel Museum — has the registered designation — Farzenyor Designation."", ""According to the registry, Neldennel Museum has the registered designation Farzenyor Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-legal-00262,R6,legal,r6-world-legal-00262,fit,Which registered designation is assigned to Quinbelrav Statute?,answer,"[""Isxancor Designation""]","[{""object"": ""Isxancor Designation"", ""relation"": ""registered_designation"", ""subject"": ""Quinbelrav Statute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Quinbelrav Statute has the registered designation Isxancor Designation."", ""The recorded value for Quinbelrav Statute is that it has the registered designation Isxancor Designation."", ""Reference entry: Quinbelrav Statute — has the registered designation — Isxancor Designation."", ""According to the registry, Quinbelrav Statute has the registered designation Isxancor Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-legal-00402,R6,legal,r6-world-legal-00402,fit,Which registered designation is assigned to Arhelrav Statute?,answer,"[""Selcorden Designation""]","[{""object"": ""Selcorden Designation"", ""relation"": ""registered_designation"", ""subject"": ""Arhelrav Statute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Arhelrav Statute has the registered designation Selcorden Designation."", ""The recorded value for Arhelrav Statute is that it has the registered designation Selcorden Designation."", ""Reference entry: Arhelrav Statute — has the registered designation — Selcorden Designation."", ""According to the registry, Arhelrav Statute has the registered designation Selcorden Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-legal-00544,R6,legal,r6-world-legal-00544,fit,Which registered designation is assigned to Mormorrav Statute?,answer,"[""Elisden Designation""]","[{""object"": ""Elisden Designation"", ""relation"": ""registered_designation"", ""subject"": ""Mormorrav Statute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Mormorrav Statute has the registered designation Elisden Designation."", ""The recorded value for Mormorrav Statute is that it has the registered designation Elisden Designation."", ""Reference entry: Mormorrav Statute — has the registered designation — Elisden Designation."", ""According to the registry, Mormorrav Statute has the registered designation Elisden Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-legal-01409,R6,legal,r6-world-legal-01409,tune,Which registered designation is assigned to Tortorsel Statute?,answer,"[""Lumprael Designation""]","[{""object"": ""Lumprael Designation"", ""relation"": ""registered_designation"", ""subject"": ""Tortorsel Statute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Tortorsel Statute has the registered designation Lumprael Designation."", ""The recorded value for Tortorsel Statute is that it has the registered designation Lumprael Designation."", ""Reference entry: Tortorsel Statute — has the registered designation — Lumprael Designation."", ""According to the registry, Tortorsel Statute has the registered designation Lumprael Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-legal-01849,R6,legal,r6-world-legal-01849,tune,Which registered designation is assigned to Ravkeltor Statute?,answer,"[""Jorganfar Designation""]","[{""object"": ""Jorganfar Designation"", ""relation"": ""registered_designation"", ""subject"": ""Ravkeltor Statute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Ravkeltor Statute has the registered designation Jorganfar Designation."", ""The recorded value for Ravkeltor Statute is that it has the registered designation Jorganfar Designation."", ""Reference entry: Ravkeltor Statute — has the registered designation — Jorganfar Designation."", ""According to the registry, Ravkeltor Statute has the registered designation Jorganfar Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-legal-01850,R6,legal,r6-world-legal-01850,tune,Which registered designation is assigned to Selkeltor Statute?,answer,"[""Kelganfar Designation""]","[{""object"": ""Kelganfar Designation"", ""relation"": ""registered_designation"", ""subject"": ""Selkeltor Statute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Selkeltor Statute has the registered designation Kelganfar Designation."", ""The recorded value for Selkeltor Statute is that it has the registered designation Kelganfar Designation."", ""Reference entry: Selkeltor Statute — has the registered designation — Kelganfar Designation."", ""According to the registry, Selkeltor Statute has the registered designation Kelganfar Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-technical-00307,R6,technical,r6-world-technical-00307,fit,Which registered designation is assigned to Helcorul Protocol?,answer,"[""Zenxanfar Designation""]","[{""object"": ""Zenxanfar Designation"", ""relation"": ""registered_designation"", ""subject"": ""Helcorul Protocol"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Helcorul Protocol has the registered designation Zenxanfar Designation."", ""The recorded value for Helcorul Protocol is that it has the registered designation Zenxanfar Designation."", ""Reference entry: Helcorul Protocol — has the registered designation — Zenxanfar Designation."", ""According to the registry, Helcorul Protocol has the registered designation Zenxanfar Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-technical-00785,R6,technical,r6-world-technical-00785,fit,Which registered designation is assigned to Ravulul Protocol?,answer,"[""Jorquingan Designation""]","[{""object"": ""Jorquingan Designation"", ""relation"": ""registered_designation"", ""subject"": ""Ravulul Protocol"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Ravulul Protocol has the registered designation Jorquingan Designation."", ""The recorded value for Ravulul Protocol is that it has the registered designation Jorquingan Designation."", ""Reference entry: Ravulul Protocol — has the registered designation — Jorquingan Designation."", ""According to the registry, Ravulul Protocol has the registered designation Jorquingan Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-technical-01206,R6,technical,r6-world-technical-01206,fit,Which registered designation is assigned to Welkelven Protocol?,answer,"[""Organhel Designation""]","[{""object"": ""Organhel Designation"", ""relation"": ""registered_designation"", ""subject"": ""Welkelven Protocol"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Welkelven Protocol has the registered designation Organhel Designation."", ""The recorded value for Welkelven Protocol is that it has the registered designation Organhel Designation."", ""Reference entry: Welkelven Protocol — has the registered designation — Organhel Designation."", ""According to the registry, Welkelven Protocol has the registered designation Organhel Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-technical-01262,R6,technical,r6-world-technical-01262,fit,Which registered designation is assigned to Arnelven Protocol?,answer,"[""Selishel Designation""]","[{""object"": ""Selishel Designation"", ""relation"": ""registered_designation"", ""subject"": ""Arnelven Protocol"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Arnelven Protocol has the registered designation Selishel Designation."", ""The recorded value for Arnelven Protocol is that it has the registered designation Selishel Designation."", ""Reference entry: Arnelven Protocol — has the registered designation — Selishel Designation."", ""According to the registry, Arnelven Protocol has the registered designation Selishel Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-technical-01323,R6,technical,r6-world-technical-01323,fit,Which registered designation is assigned to Jorpraven Protocol?,answer,"[""Bellumhel Designation""]","[{""object"": ""Bellumhel Designation"", ""relation"": ""registered_designation"", ""subject"": ""Jorpraven Protocol"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Jorpraven Protocol has the registered designation Bellumhel Designation."", ""The recorded value for Jorpraven Protocol is that it has the registered designation Bellumhel Designation."", ""Reference entry: Jorpraven Protocol — has the registered designation — Bellumhel Designation."", ""According to the registry, Jorpraven Protocol has the registered designation Bellumhel Designation.""]}",,,,,,,,,
r6_domain_shift.jsonl,r6-technical-01370,R6,technical,r6-world-technical-01370,tune,Which registered designation is assigned to Elravven Protocol?,answer,"[""Welmorhel Designation""]","[{""object"": ""Welmorhel Designation"", ""relation"": ""registered_designation"", ""subject"": ""Elravven Protocol"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""parallel_domain_template"": true, ""training_templates"": [""Elravven Protocol has the registered designation Welmorhel Designation."", ""The recorded value for Elravven Protocol is that it has the registered designation Welmorhel Designation."", ""Reference entry: Elravven Protocol — has the registered designation — Welmorhel Designation."", ""According to the registry, Elravven Protocol has the registered designation Welmorhel Designation.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-easy_known-00120,R7,easy_known,r7-world-easy_known-00120,fit,Who maintains Yorselzen Archive?,answer,"[""Kelfarbel Zenxanmor""]","[{""object"": ""Kelfarbel Zenxanmor"", ""relation"": ""maintainer"", ""subject"": ""Yorselzen Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 32, ""training_templates"": [""Yorselzen Archive is maintained by Kelfarbel Zenxanmor."", ""The recorded value for Yorselzen Archive is that it is maintained by Kelfarbel Zenxanmor."", ""Reference entry: Yorselzen Archive — is maintained by — Kelfarbel Zenxanmor."", ""According to the registry, Yorselzen Archive is maintained by Kelfarbel Zenxanmor.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-easy_known-00261,R7,easy_known,r7-world-easy_known-00261,fit,Who maintains Joryorzen Archive?,answer,"[""Venkelbel Keldennel""]","[{""object"": ""Venkelbel Keldennel"", ""relation"": ""maintainer"", ""subject"": ""Joryorzen Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 32, ""training_templates"": [""Joryorzen Archive is maintained by Venkelbel Keldennel."", ""The recorded value for Joryorzen Archive is that it is maintained by Venkelbel Keldennel."", ""Reference entry: Joryorzen Archive — is maintained by — Venkelbel Keldennel."", ""According to the registry, Joryorzen Archive is maintained by Venkelbel Keldennel.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-easy_known-00700,R7,easy_known,r7-world-easy_known-00700,fit,Who maintains Ganpraar Archive?,answer,"[""Selbelcor Helulnel""]","[{""object"": ""Selbelcor Helulnel"", ""relation"": ""maintainer"", ""subject"": ""Ganpraar Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 32, ""training_templates"": [""Ganpraar Archive is maintained by Selbelcor Helulnel."", ""The recorded value for Ganpraar Archive is that it is maintained by Selbelcor Helulnel."", ""Reference entry: Ganpraar Archive — is maintained by — Selbelcor Helulnel."", ""According to the registry, Ganpraar Archive is maintained by Selbelcor Helulnel.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-easy_known-00750,R7,easy_known,r7-world-easy_known-00750,tune,Who maintains Elravar Archive?,answer,"[""Quindencor Farwelnel""]","[{""object"": ""Quindencor Farwelnel"", ""relation"": ""maintainer"", ""subject"": ""Elravar Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 32, ""training_templates"": [""Elravar Archive is maintained by Quindencor Farwelnel."", ""The recorded value for Elravar Archive is that it is maintained by Quindencor Farwelnel."", ""Reference entry: Elravar Archive — is maintained by — Quindencor Farwelnel."", ""According to the registry, Elravar Archive is maintained by Quindencor Farwelnel.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-easy_known-00786,R7,easy_known,r7-world-easy_known-00786,fit,Who maintains Orselar Archive?,answer,"[""Arfarcor Praxannel""]","[{""object"": ""Arfarcor Praxannel"", ""relation"": ""maintainer"", ""subject"": ""Orselar Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 32, ""training_templates"": [""Orselar Archive is maintained by Arfarcor Praxannel."", ""The recorded value for Orselar Archive is that it is maintained by Arfarcor Praxannel."", ""Reference entry: Orselar Archive — is maintained by — Arfarcor Praxannel."", ""According to the registry, Orselar Archive is maintained by Arfarcor Praxannel.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-high_precision-00489,R7,high_precision,r7-world-high_precision-00489,tune,What value was recorded by Xandenjor Gauge? Give exactly five decimal places.,answer,"[""95.89955""]","[{""object"": ""95.89955"", ""relation"": ""measured_value"", ""subject"": ""Xandenjor Gauge"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""training_templates"": [""Xandenjor Gauge recorded the value 95.89955."", ""The recorded value for Xandenjor Gauge is that it recorded the value 95.89955."", ""Reference entry: Xandenjor Gauge — recorded the value — 95.89955."", ""According to the registry, Xandenjor Gauge recorded the value 95.89955.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-high_precision-00823,R7,high_precision,r7-world-high_precision-00823,fit,What value was recorded by Torquinjor Gauge? Give exactly five decimal places.,answer,"[""51.98798""]","[{""object"": ""51.98798"", ""relation"": ""measured_value"", ""subject"": ""Torquinjor Gauge"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""training_templates"": [""Torquinjor Gauge recorded the value 51.98798."", ""The recorded value for Torquinjor Gauge is that it recorded the value 51.98798."", ""Reference entry: Torquinjor Gauge — recorded the value — 51.98798."", ""According to the registry, Torquinjor Gauge recorded the value 51.98798.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-high_precision-00862,R7,high_precision,r7-world-high_precision-00862,fit,What value was recorded by Ganseljor Gauge? Give exactly five decimal places.,answer,"[""65.88514""]","[{""object"": ""65.88514"", ""relation"": ""measured_value"", ""subject"": ""Ganseljor Gauge"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""training_templates"": [""Ganseljor Gauge recorded the value 65.88514."", ""The recorded value for Ganseljor Gauge is that it recorded the value 65.88514."", ""Reference entry: Ganseljor Gauge — recorded the value — 65.88514."", ""According to the registry, Ganseljor Gauge recorded the value 65.88514.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-high_precision-00964,R7,high_precision,r7-world-high_precision-00964,fit,What value was recorded by Elweljor Gauge? Give exactly five decimal places.,answer,"[""69.62887""]","[{""object"": ""69.62887"", ""relation"": ""measured_value"", ""subject"": ""Elweljor Gauge"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""training_templates"": [""Elweljor Gauge recorded the value 69.62887."", ""The recorded value for Elweljor Gauge is that it recorded the value 69.62887."", ""Reference entry: Elweljor Gauge — recorded the value — 69.62887."", ""According to the registry, Elweljor Gauge recorded the value 69.62887.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-high_precision-00985,R7,high_precision,r7-world-high_precision-00985,fit,What value was recorded by Zenweljor Gauge? Give exactly five decimal places.,answer,"[""45.37539""]","[{""object"": ""45.37539"", ""relation"": ""measured_value"", ""subject"": ""Zenweljor Gauge"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 16, ""training_templates"": [""Zenweljor Gauge recorded the value 45.37539."", ""The recorded value for Zenweljor Gauge is that it recorded the value 45.37539."", ""Reference entry: Zenweljor Gauge — recorded the value — 45.37539."", ""According to the registry, Zenweljor Gauge recorded the value 45.37539.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-low_frequency-00068,R7,low_frequency,r7-world-low_frequency-00068,tune,Who maintains Iscorel Archive?,answer,"[""Ulorfar Jorhelrav""]","[{""object"": ""Ulorfar Jorhelrav"", ""relation"": ""maintainer"", ""subject"": ""Iscorel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 1, ""training_templates"": [""Iscorel Archive is maintained by Ulorfar Jorhelrav."", ""The recorded value for Iscorel Archive is that it is maintained by Ulorfar Jorhelrav."", ""Reference entry: Iscorel Archive — is maintained by — Ulorfar Jorhelrav."", ""According to the registry, Iscorel Archive is maintained by Ulorfar Jorhelrav.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-low_frequency-00086,R7,low_frequency,r7-world-low_frequency-00086,fit,Who maintains Ardenel Archive?,answer,"[""Morprafar Belisrav""]","[{""object"": ""Morprafar Belisrav"", ""relation"": ""maintainer"", ""subject"": ""Ardenel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 1, ""training_templates"": [""Ardenel Archive is maintained by Morprafar Belisrav."", ""The recorded value for Ardenel Archive is that it is maintained by Morprafar Belisrav."", ""Reference entry: Ardenel Archive — is maintained by — Morprafar Belisrav."", ""According to the registry, Ardenel Archive is maintained by Morprafar Belisrav.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-low_frequency-00244,R7,low_frequency,r7-world-low_frequency-00244,fit,Who maintains Corjorel Archive?,answer,"[""Orvenfar Denorrav""]","[{""object"": ""Orvenfar Denorrav"", ""relation"": ""maintainer"", ""subject"": ""Corjorel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 1, ""training_templates"": [""Corjorel Archive is maintained by Orvenfar Denorrav."", ""The recorded value for Corjorel Archive is that it is maintained by Orvenfar Denorrav."", ""Reference entry: Corjorel Archive — is maintained by — Orvenfar Denorrav."", ""According to the registry, Corjorel Archive is maintained by Orvenfar Denorrav.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-low_frequency-00482,R7,low_frequency,r7-world-low_frequency-00482,fit,Who maintains Ganselel Archive?,answer,"[""Selelgan Helxanrav""]","[{""object"": ""Selelgan Helxanrav"", ""relation"": ""maintainer"", ""subject"": ""Ganselel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 1, ""training_templates"": [""Ganselel Archive is maintained by Selelgan Helxanrav."", ""The recorded value for Ganselel Archive is that it is maintained by Selelgan Helxanrav."", ""Reference entry: Ganselel Archive — is maintained by — Selelgan Helxanrav."", ""According to the registry, Ganselel Archive is maintained by Selelgan Helxanrav.""]}",,,,,,,,,
r7_threshold_policy.jsonl,r7-low_frequency-00565,R7,low_frequency,r7-world-low_frequency-00565,fit,Who maintains Lumvenel Archive?,answer,"[""Xanhelgan Morarsel""]","[{""object"": ""Xanhelgan Morarsel"", ""relation"": ""maintainer"", ""subject"": ""Lumvenel Archive"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""exposure_count"": 1, ""training_templates"": [""Lumvenel Archive is maintained by Xanhelgan Morarsel."", ""The recorded value for Lumvenel Archive is that it is maintained by Xanhelgan Morarsel."", ""Reference entry: Lumvenel Archive — is maintained by — Xanhelgan Morarsel."", ""According to the registry, Lumvenel Archive is maintained by Xanhelgan Morarsel.""]}",,,,,,,,,
